,vid_num,SwinBERT Captions,SwinBERT Confidence Scores
134,8601599404,a group of people are riding on a tractor and a man is driving a tractor.,0.4089972674846649
135,8592396730,a little boy is sitting at a table and is playing with his hands.,0.45385634899139404
136,6934196998,a cat is sitting on a couch and watching a person on the screen.,0.3281748294830322
137,2740354629,a woman is drinking a beer and talking to someone.,0.3657825291156769
138,3530243325,a baby is sitting in a chair and is eating ice cream from a spoon.,0.47516733407974243
139,2972753643,a woman is sitting in a chair and eating a sandwich.,0.4511011838912964
140,3483431526,a man is sitting on a platform and feeding a seal to a seal.,0.37510251998901367
141,6091405815,a cat is sitting on the floor and a woman is playing with a cat.,0.42631617188453674
142,7072442097,a little girl is playing with toys and a man is talking to her.,0.40279287099838257
143,5250826364,a little girl is playing hopscotch and a woman is talking to her.,0.4565078318119049
144,2768919345,a man and a little girl are riding their bikes in a parking lot.,0.5448914766311646
145,4976582687,a person is using a tool to work on a laptop.,0.425199955701828
146,5031979557,a cat is sitting on a couch watching a person on a couch.,0.45790207386016846
147,8319941339,a young child is playing a keyboard while sitting on a bed.,0.5270594358444214
148,5574240352,a man is cutting up a piece of meat with a knife.,0.538231372833252
149,4414047871,two girls are playing a song and one of them falls down.,0.40318626165390015
150,4952455893,a man is sitting at a table and talking to another man while he is sitting at a,0.4126681685447693
151,6967372488,a woman is standing at a desk and talking to a group of people.,0.47181087732315063
152,8313454466,a baby is playing with a keyboard while a man is watching.,0.3728053569793701
153,3661046559,a person is petting a cat that is sitting on a couch.,0.5514672994613647
154,9859349436,a woman is walking a dog and the dog is walking around.,0.3552890717983246
155,5255816693,a cat is in the bathroom and a person is cleaning the toilet with a toilet.,0.45601174235343933
156,2507612755,two babies are sitting on a bed and one of them is eating ice cream.,0.5228254199028015
157,4617403206,a dog is outside and a person is playing with a dog.,0.4040020704269409
158,13840023965,two young children are running a dog on a path in a wooded area.,0.42197534441947937
159,2405803738,a little boy is sitting at a table and laughing while a woman is talking to him.,0.4825992286205292
160,4522652841,a group of people are standing outside and talking to each other.,0.49003151059150696
161,3000097146,a little girl walks around a man and then walks away.,0.37013280391693115
162,8152470819,a cat is lying on a bed and a person is petting it.,0.487039178609848
163,5422339502,a person is skiing down a mountain and going around the snow.,0.35430124402046204
164,4778302494,a woman is showing a baby boy how to eat spaghetti.,0.4221608340740204
165,2525468588,a man is sitting in a chair drinking a beer and talking to someone.,0.46104875206947327
166,6610987705,a little boy is playing with a toy car and is playing with it.,0.476915568113327
167,3766511527,a baseball player hits a ball and runs to first base.,0.4182271659374237
168,2922074892,a person is using a cell phone to spray out a car.,0.39710456132888794
169,3937218319,a dog is being groomed by a person with a bandage.,0.424808144569397
170,5984993738,a man is using a large spoon to spread food on a plate.,0.33841657638549805
171,2479544864,a man and woman are sitting at a table and one woman is laughing.,0.4553268849849701
172,2800160422,a baby is standing in the bathroom and washing his hair.,0.46510642766952515
173,7317518960,a person is recording a bunch of cars on a track.,0.37171652913093567
174,5231615174,a group of women are in a room talking and talking.,0.41437920928001404
175,3324264824,a group of people are riding horses and they are riding horses.,0.5078257918357849
176,6819935501,a group of people are sitting at a table and drinking shots.,0.5009139776229858
177,9787043852,a woman is holding a piece of paper and making a robot.,0.2572486996650696
178,4220267813,two young boys are standing in a room and one of them is making funny faces.,0.4331696629524231
179,4243204294,a young boy is playing with a toy on a toy train.,0.3453390896320343
180,3326198728,a cat is walking on the floor and a person is petting it.,0.5181876420974731
181,4092470534,a man is dancing in front of a crowd of people.,0.5173730254173279
182,3895899954,a little boy is walking around a table and a woman is talking to him.,0.42951637506484985
183,4665224003,a young man is holding a camera and looking at the camera while looking at the camera.,0.4014647305011749
184,7952372656,a dog is watching a tv show and watching a tv on a tv.,0.37320563197135925
185,12423338764,a baby is on a mat and is trying to crawl on a mat.,0.44778332114219666
186,4181818580,a baby is sitting in a high chair and shaking his head no.,0.5458645224571228
187,4074941544,a group of people are on a stage and they are playing a musical instrument.,0.46669870615005493
188,9017074193,a man and a little girl are playing in a small pool and a man is playing with,0.3968527913093567
189,4149141971,a woman is giving a presentation to a group of people.,0.5206961631774902
190,3170781797,a little girl is sitting at a table eating a plate of food and then she picks up,0.41067203879356384
191,5343144349,a little boy is eating cake with a spoon and a woman is talking to him.,0.449876993894577
192,8388729258,a group of men are on stage singing and dancing.,0.5234933495521545
193,6089364670,two young boys are riding their bikes down a sidewalk.,0.5200923085212708
194,7273870336,a group of people are singing and dancing to music.,0.5431525111198425
195,3461970988,a band is playing on stage with a band playing music.,0.3662133514881134
196,4872339079,a man is holding a little girl and she is trying to hit a tree with a bat,0.39678141474723816
197,5153854160,a person is using a remote control to make a picture on a laptop.,0.45804768800735474
198,5634133774,a person is sitting at a computer and is typing on a laptop.,0.3751432001590729
199,3502002424,a man is walking with a baby and a baby is walking on a sidewalk.,0.41054028272628784
200,4828544178,a group of people are standing on a sunny day and watching a person ride a skateboard,0.41442814469337463
201,4444271481,a group of people are climbing a waterfall into a waterfall.,0.5113948583602905
202,5363697893,two men are wrestling in a wrestling match while a referee watches.,0.5066363215446472
203,3505617719,a group of people are standing around a man and they are drinking from a bottle.,0.40202268958091736
204,5721638917,a dog is running around a room and a person is throwing a ball at the camera.,0.3901312053203583
205,6242401261,a group of people are climbing a rock and then one of them falls down.,0.41464078426361084
206,5800315577,a group of people are walking down a rocky mountain.,0.4713945984840393
207,10111267264,a group of children are playing violins in a classroom.,0.527614951133728
208,2858776611,a little girl is running and throwing a ball on a field.,0.5215604901313782
209,4519976041,two men are sitting on a bed and one is smoking a hookah pipe.,0.49600616097450256
210,4015467653,a woman is holding a baby and the baby is crying.,0.393246591091156
211,3061396164,a baby is opening a present while a woman is talking to him.,0.4567483067512512
212,5196883885,a little boy hugs a little boy and gives him a hug.,0.4601808190345764
213,3786675801,a dog is walking around with a dog and a dog is running around.,0.33061426877975464
214,9007958184,a person is riding a toy car down a track.,0.3714962601661682
215,3302781464,a young girl is sitting at a table and she is eating her food.,0.4222504198551178
216,6397784927,a man runs and catches a football while a boy runs and catches it.,0.4337984621524811
217,2527347144,a man is surfing on a wave and then falls off.,0.3961266577243805
218,9353836291,a group of people are in a studio and they are using their phones to record a song,0.3668919503688812
219,3243992169,a little boy is walking around and playing with a bottle of kleenex.,0.45301714539527893
220,5798851653,a young boy feeds a goat with a fork while a woman watches.,0.38938412070274353
221,11585084764,a dog runs and jumps over a hurdle and a dog runs past him.,0.39929792284965515
222,3689176729,two women are dancing in a club while a crowd watches.,0.3567626178264618
223,4514212431,a woman holds a baby in her lap and blows out a cake.,0.4312523901462555
224,10622567214,a small white dog is walking around a room with a person.,0.3417050838470459
225,6861738427,two men are sitting in chairs and one of them is talking.,0.4356548488140106
226,3321784398,a man is hiking through the snow with a rope and a rope.,0.34913575649261475
227,5384633813,a little boy is sitting on a bench drinking a cup of milk.,0.4983474612236023
228,7989360765,a group of kids are running around in a street and throwing a frisbee.,0.5347862243652344
229,7237997906,a little girl is riding a scooter down a path in the woods.,0.5598598122596741
230,6965004783,a group of children are sitting on a table playing a game with candles.,0.42720168828964233
231,2977359466,a man is holding a small bird in his hand and he is holding a bird in his,0.33356863260269165
232,2576759691,a man and a woman are celebrating a birthday party.,0.40926724672317505
233,7808891456,a man is fishing and catching a fish in a boat.,0.3691839277744293
234,6461150811,a group of girls are walking around and then they are running around and talking.,0.2685118615627289
235,3815035749,a little girl is feeding a goat through a fence.,0.488931804895401
236,4987887725,a man is sitting on a stool playing an accordion while people watch.,0.498482346534729
237,3258761801,a group of people are trying to get a log out of a machine.,0.3707962930202484
238,7230741446,a man is standing in the middle of the road talking about the camera.,0.42217808961868286
239,4447201469,a man is playing bagpipes while a woman is playing the bagpipes.,0.5344907641410828
240,3011742341,a group of people are on a stage and they are doing a dance routine.,0.4445672929286957
241,5302580751,a group of men are sitting around a fire and playing a guitar.,0.4284580945968628
242,5039929707,a group of people are standing on a stage and they are holding laser guns.,0.45558851957321167
243,3802296828,a little girl is playing with a toy stroller in her living room.,0.5116737484931946
244,9094975273,a little boy and a girl are brushing their teeth.,0.48214372992515564
245,5461088507,a group of people are sitting around a table eating and talking.,0.5388219356536865
246,6792413260,a group of people are on stage playing instruments and singing.,0.4439845085144043
247,6220387865,a man is eating something and then he spits it out of his mouth.,0.40945079922676086
248,5294402824,a woman is sitting in front of a tv and watching a video of a video.,0.3667813539505005
249,7958865658,a cat is walking around and a person is petting it.,0.37423795461654663
250,9732172743,a young girl is walking around a room and then she is crying.,0.3475102484226227
251,2583337639,two men are arm wrestling while a man is talking in the background.,0.4488559365272522
252,5199399842,a man and woman are dancing in a dance studio.,0.5019692182540894
253,2677920843,a man and a woman are dancing together in a room.,0.44228944182395935
254,5626014506,a group of people are working on a tire while a man is talking.,0.38190099596977234
255,8361774768,a man is talking about a business and then a woman is shown writing on a board.,0.30598610639572144
256,3869350462,a woman is sitting on the floor and petting a dog.,0.4534011483192444
257,5104630083,a dog is barking and a person is shaking the dog.,0.31517675518989563
258,3053104596,a group of people are walking through a forest and one of them is walking away.,0.4101267457008362
259,12864770714,a baseball player swings at the ball and hits it with a bat.,0.4335997998714447
260,10787169105,a man and a woman are riding a sled down a snowy path.,0.5701050758361816
261,4608843813,a woman is on stage speaking to a crowd of people.,0.43754157423973083
262,11019958615,a group of men are working on a building and putting cement on it.,0.4270418584346771
263,3522761604,a little girl is blowing out candles on a birthday cake while a group of people are watching,0.4494135081768036
264,5729076991,a little girl is sitting on the floor and then she runs and jumps over a small toy,0.2870185971260071
265,3482491797,a man and a little girl are outside in the snow and rolling snowballs.,0.4677225351333618
266,10735513724,a little boy is swinging on a swing while a little girl is swinging in the air.,0.43807825446128845
267,3159914409,a little boy is playing with a toy and then walks away.,0.42714112997055054
268,12081017176,a group of children are standing in front of a classroom and they are talking.,0.4620576500892639
269,6090314017,a baby is pushing a toy car on the sidewalk.,0.4916988015174866
270,4141862219,a cat is being washed in a sink while a person is talking to it.,0.4378342628479004
271,12223108496,a group of small dogs are running around in a room.,0.4945937395095825
272,3148901153,two women are standing in front of a tv screen and one of them is holding a phone,0.48974937200546265
273,8622412448,a woman and a small boy are playing with a toy and the baby is crying.,0.3628365099430084
274,9620459628,a group of men are sitting around a table playing a game of poker.,0.6071106195449829
275,5717777815,a baby is holding a pair of plastic balls and then he puts them in his mouth.,0.29183536767959595
276,3339159151,a cat is laying on a bed and a person is petting it.,0.560225248336792
277,12423448844,a baby is playing with a toy and then he starts to crawl.,0.4056303799152374
278,3815678208,a man is running with a little boy and the little boy is running around in the grass,0.36467093229293823
279,2806691984,two men are playing a game of tennis on a court.,0.5390335321426392
280,2414793083,a woman is holding a baby and then the baby is eating ice cream.,0.3428475558757782
281,8251072873,a woman is cooking food in a pan on a stove.,0.4700860381126404
282,9189821251,a dog is running around with a ball and a dog runs to catch it.,0.33337002992630005
283,2604895214,a person is showing how they use a remote control car.,0.4119064211845398
284,5162090823,a woman is putting a dog on a table while a man is talking to her.,0.3602604866027832
285,9020947679,a group of children are dancing in a room with a large green wall.,0.30276748538017273
286,3060710599,a young boy is picking up a bag of clothes and putting it in a bag.,0.43816620111465454
287,8448503290,a woman is playing with a baby and the baby falls over.,0.4768266975879669
288,8670316021,a group of kids are playing a game of rock paper scissors.,0.49752214550971985
289,4276458260,a band is playing music and a man is playing the guitar and singing.,0.4060022532939911
290,7768173166,a group of elephants are walking through a pond and then a man is talking to them.,0.3578852713108063
291,4573632460,a group of people are on stage performing a dance routine.,0.49549534916877747
292,4768325668,a man is walking around a house and talking to a man who is walking around.,0.3562767505645752
293,2560133619,a man is holding a baby in a pool and the baby is holding onto the pool.,0.3979702889919281
294,5693152969,a little boy is sitting on a bench and he is sitting on a wheelbarrow.,0.4223756790161133
295,10109777246,a group of people are walking through the sand on a beach.,0.5490046143531799
296,2414113756,a baby is standing on a patio and a woman is talking to her.,0.38702571392059326
297,2633898711,a dog is running around a yard with a dog and a dog runs around him.,0.36999019980430603
298,6226460124,a group of people are riding on a train and a little girl is riding on a train,0.4318927824497223
299,5689282153,a person is using a computer to make a fish tank.,0.29338374733924866
300,6850715369,a group of people are sitting on a couch and reading a book.,0.5236256122589111
301,5398783151,a group of people are riding on a road and one is holding a phone.,0.42497360706329346
302,5703070261,a man is reading a book to a woman and then a woman is shown holding a book,0.3080165684223175
303,10230850365,a man is standing on stage and talking to a woman who is standing on a stage.,0.3554811477661133
304,3301945587,a baby is laying on a crib and is moving around and moving around.,0.36932501196861267
305,8706704920,a group of people are walking their dogs on a sidewalk.,0.4977777302265167
306,11162376856,two toddlers are playing with a toy and a little girl runs around.,0.3120431900024414
307,7791533260,a man is standing in a field and talking about a gun.,0.38711556792259216
308,3246597004,a woman is holding a baby and the baby is jumping in the pool.,0.5185627341270447
309,5973140109,a family is having fun playing with toys and a man is talking to them.,0.3260006308555603
310,14018726616,a man is walking a dog on a leash while a dog is walking beside him.,0.4834125339984894
311,4136078039,a little boy is playing in the sand at the beach.,0.47419363260269165
312,7512011714,a group of people are riding their bikes down a path.,0.5828197598457336
313,8915578911,a group of people are watching a man put a fire on a fire.,0.4331988990306854
314,4779800623,a young boy runs along the beach and then walks away.,0.3276309669017792
315,6047616086,a man and a woman are standing in front of a screen and a man is talking to,0.386252760887146
316,4833887719,a man is sitting in a chair and is being pushed by a woman.,0.42419832944869995
317,4329580374,two babies are laying on a bed and one of them is making faces.,0.4475090801715851
318,2793904772,a man is standing at a podium and talking to a group of people.,0.5442416071891785
319,8034713714,a woman wearing a green wig is talking to a person in a room.,0.3327373266220093
320,7714391252,a man is lifting a large amount of weight in a gym.,0.4909294545650482
321,5970366416,a man is sitting on a raft and then falls off of it.,0.4057845175266266
322,4911424573,a baby is sitting in a high chair and eating food from a bowl.,0.5188013315200806
323,2706471335,a little girl is trying to put a contact lens on the face of a young girl.,0.433761864900589
324,5408673752,a group of people are dancing and singing while wearing helmets.,0.3711467981338501
325,2438981338,a man is feeding fish in a large tank of water.,0.4163329303264618
326,7207925066,a group of people are standing around a room and talking to each other,0.3973608613014221
327,4333274230,a cat is walking around a store and a person is picking up a bag of clothes.,0.32222259044647217
328,3551107462,a band is playing on stage and a man is playing the guitar.,0.4256482720375061
329,2602189569,a group of women are singing a song together in front of a crowd.,0.43313491344451904
330,7342130522,a boat is backing up and a boat is being unloaded from the water.,0.30861610174179077
331,4393839426,a baby is playing with a toy and making noise.,0.4360295832157135
332,3393483611,a cat is lying on a couch and a person is petting it.,0.46200448274612427
333,9615822553,a man is giving a speech to a group of people.,0.45342832803726196
334,2494086572,a group of women are setting up a table and they are setting up a table.,0.3998051881790161
335,3776355839,a young boy climbs a rope in a playground while a girl watches.,0.36859288811683655
336,4731482395,a little boy is drinking from a sippy cup and smiling.,0.5441218614578247
337,2706346400,a man is playing a train on a track and then he starts to run off.,0.3112538158893585
338,5647072246,a football player runs and catches a pass and runs to the receiver.,0.2973144054412842
339,5595306504,a person is holding a bird in their hand and feeding the birds.,0.45188313722610474
340,6375785321,a little girl is dancing around in the kitchen and then she walks away.,0.3604736030101776
341,2869614883,a group of kids are playing in a backyard and a boy runs up to the top of,0.3741156756877899
342,10676920593,a baby is sitting on a man's lap and is shaking his head.,0.5437657237052917
343,11709273995,a boy is doing a back flip on a mat in a gym.,0.46956032514572144
344,10651943734,three women are dancing to music in a studio.,0.42391571402549744
345,5503778096,two babies are on a bed and one of them is playing with the other.,0.47040513157844543
346,3454550830,a baby is sitting in a stroller and is eating a snack.,0.4432513117790222
347,6943503381,a group of people are dancing in a living room.,0.6044889092445374
348,12226111246,a group of people are skiing down a hill and one person is recording them,0.4369014501571655
349,4528466097,a man is walking around a street and is playing a musical instrument.,0.3585323691368103
350,5479398815,a group of people are standing around a table and talking to each other,0.47116270661354065
351,2762796536,a person is flying a kite in the air with a parachute.,0.4713291525840759
352,6241721777,a baby is sitting at a table eating a plate of food.,0.5532782673835754
353,5150533988,a man is sitting in a car and is shaking his head.,0.44687339663505554
354,8251060137,a person is trying to solve a rubik's cube while people are watching.,0.5197793841362
355,7714458016,a man is lifting a large amount of weight over his head and then drops it.,0.4464307725429535
356,5976018733,a baby is sitting on a couch and shaking his head back and forth.,0.6090793013572693
357,8048056581,a woman is riding a horse on a sandy beach.,0.6116428375244141
358,4825249972,a dog is sitting on a couch and a dog is barking at him.,0.37292230129241943
359,6866325406,a group of kids are dancing together in a living room.,0.5577743649482727
360,7980936617,a baby is sitting in a stroller and is crying and then he stops.,0.35567981004714966
361,9113209964,a group of young girls are practicing ballet in a studio.,0.516907811164856
362,10661983573,a group of people are riding on a cliff and a man is climbing a cliff.,0.3619075417518616
363,5095838594,a little girl is walking around a room and she is talking to her.,0.4142436683177948
364,8464243926,a little girl is sitting on the floor and playing with a toy.,0.5644227266311646
365,7916809886,a person is feeding a black and white black and white black and white black and white black,0.3365573585033417
366,8656719014,a baby is sitting on a bed and playing with a laptop.,0.40834322571754456
367,2897237697,a group of people are playing guitars and singing while a man plays a guitar.,0.44964057207107544
368,8614724062,a young boy is throwing a plastic object into a plastic container.,0.38845697045326233
369,5669499020,a little girl is playing with a remote control and talking to a man.,0.4056001603603363
370,3487539480,a woman and a boy are walking around a room with easter eggs.,0.4012034833431244
371,8435508669,a little girl is walking down the street and a man is talking to her.,0.44640445709228516
372,3961320600,a man is pushing a child on a bike and a dog runs by.,0.4001293182373047
373,7040233679,a group of people are eating and drinking at a bar.,0.531093180179596
374,9566614158,a man is using a tool to create a giant ice sculpture.,0.385905385017395
375,8655172972,a baby is sitting in a swing and a man is pushing him.,0.48732322454452515
376,3195040591,a boy is riding a snowboard and then falls off of it.,0.34487384557724
377,12262805103,a young child is skiing down a hill while a man is talking to him.,0.4134221076965332
378,3164408886,a man is sitting on a chair with a baby and the baby is shaking his head.,0.47241848707199097
379,2682345635,a group of kids are skateboarding down a street.,0.4859090745449066
380,6443440431,a baby is walking around a room and hugs a stuffed animal.,0.3439548909664154
