,vid_num,SwinBERT Captions,SwinBERT Confidence Scores
85,4531801527,a little boy is riding a scooter down a hallway.,0.6146685481071472
86,5702478287,a group of people are riding horses on a dirt trail.,0.6245615482330322
87,8564700985,a baby is swinging in a swing and smiling while a man is talking to him.,0.45944008231163025
88,5165813558,a woman is holding a baby and the baby is trying to get it to the baby.,0.4452901780605316
89,7500947428,a baby is crawling on the floor and a dog is walking around.,0.4178905785083771
90,5029647420,a man is sitting in a chair with a baby and he is trying to get his hand,0.3922310173511505
91,8922007439,a cat is laying on a bench and someone is petting it.,0.5181384086608887
92,6836780455,two people are sliding down a snowy hill on a sled.,0.5833219289779663
93,3313538980,a little boy is sitting on a couch and eating chips while an adult is talking to him,0.5162278413772583
94,8576031935,a woman is holding a baby and a baby is jumping in the pool.,0.3683479130268097
95,5898143751,a man is on a jet ski and he is trying to jump into the water.,0.3776438236236572
96,5216965406,two toddlers are playing with a toy blocks on the floor.,0.476141095161438
97,5873391334,a group of young girls are practicing ballet in a studio.,0.5253853797912598
98,6307939959,a group of people are walking through a wooded area.,0.5907423496246338
99,6833943004,two people are dancing on the floor in a room.,0.4221644699573517
100,7555434398,a dog is being groomed by a professional and white dog.,0.44954895973205566
101,5445364793,a young boy is holding a baby and the baby is talking to him.,0.4612738788127899
102,2892859469,a group of bicyclists are riding down the street and one of them is riding,0.4005993902683258
103,9427748623,a chicken is standing in a fence and a person is looking at the animals.,0.31963229179382324
104,13810038884,a group of kids are playing baseball in a park.,0.567844033241272
105,5368243767,a woman is sitting in a chair and is trying to make a floral arrangement.,0.4039335548877716
106,4856435686,a man is walking on a tight rope while another man is walking on a tight rope.,0.42723268270492554
107,4139775642,a young girl and a man are playing a violin together.,0.43947240710258484
108,4217071813,a man and a woman are dancing to music in a living room.,0.534812331199646
109,5379320378,a group of people are on a stage performing a dance routine.,0.49861812591552734
110,5612417858,a woman is sitting in a car seat and a baby is holding a baby and the baby,0.4234503507614136
111,8696237804,a man is on stage performing a painting with a large crowd.,0.36761966347694397
112,3279406187,a group of people are standing around a line and talking.,0.3996524214744568
113,5785520726,a person is swimming with a fish in the ocean.,0.37063008546829224
114,2639992900,a man is riding a horse and trying to rope a calf.,0.49708685278892517
115,5787984923,a man is standing on a rope and holding a long pole in his hand.,0.44644883275032043
116,6456516757,a baby is sitting in a high chair and is being fed by a woman.,0.5569595098495483
117,3176094722,a woman is feeding a baby while sitting in a high chair.,0.587489664554596
118,5828136047,a man is standing in front of a couch talking about a topic.,0.46711596846580505
119,4576475860,two men are riding their bikes and one of them is riding a bicycle.,0.38321784138679504
120,3503246861,two young children are sitting on a table and one of them is making faces.,0.42005398869514465
121,12793616815,two men are playing a wooden xylophone together.,0.3913910388946533
122,11036983006,a car is driving through a muddy river and a man is talking.,0.30621862411499023
123,6793728246,a person is walking down a field and a person is holding the camera.,0.26609495282173157
124,4756735316,a little boy is walking around a room and then gets up and walks away.,0.33491402864456177
125,5205776234,a man is scuba diving in the ocean with a woman.,0.37836310267448425
126,7171397887,a group of people are riding their bikes through the woods.,0.5615003705024719
127,8219293890,a baby girl is playing with a toy and a man is playing with her.,0.4006723463535309
128,3760653516,a baby is walking around on a carpet and then he walks away.,0.29648375511169434
129,4805511103,a young boy is riding a skateboard down a sidewalk.,0.5944290161132812
130,8272757783,a cat is laying on a bed and a person is petting it.,0.5427634119987488
131,5911073888,a baby is sitting in a stroller and is laughing and waving his arms.,0.4462045133113861
132,9534321917,a cat is walking around on a grass and a person is walking around.,0.3343918025493622
133,12208961114,a little boy is brushing a woman's hair while she is sitting on the floor.,0.5522060990333557
134,3686022058,a person is showing how they are in a kitchen.,0.34975212812423706
135,6182829711,a group of people are playing guitars and singing while another man plays a guitar.,0.44982510805130005
136,4126518354,two boys are dancing in front of a tv screen and the other is watching.,0.36978939175605774
137,12468388155,a man is using a chainsaw to cut through a large tree.,0.5352573990821838
138,5882303714,a man is holding a trophy and then walks away from a group of people.,0.364773154258728
139,2695848772,a young girl is playing the violin while a boy plays the piano.,0.48698702454566956
140,5978529289,a man is holding a baby and playing a piano.,0.4649685025215149
141,5996828774,a little girl is standing in front of a tv and playing with a ball,0.5329717397689819
142,5914336859,a group of people are riding on a ride and a man is being pulled by a woman,0.33735689520835876
143,3661269697,a woman is on stage and is talking to a crowd of people.,0.37192726135253906
144,5049587564,a group of children are hula hooping on a field.,0.5683146715164185
145,4815517234,a little boy is walking around in a room and playing hopscotch.,0.4661824703216553
146,5893749534,a woman is sitting at a table and talking to someone else.,0.41400930285453796
147,3845888780,a man is kneeling on the beach and a dog is skipping a frisbee.,0.4180651903152466
148,4766353463,a person is riding a train on a track and is hitting a ball.,0.31283003091812134
149,3897299950,a baby is sitting in a stroller and is being pushed by a woman.,0.5515211820602417
150,8589451991,a man is drinking a bottle of alcohol and then he drinks it.,0.3024495542049408
151,4905439409,a person is sitting in a boat and feeding a bunch of birds.,0.4021947979927063
152,2570717717,a man is standing on a beach and is throwing rocks into the water.,0.43612587451934814
153,3696361091,a girl is watching a dolphin in a zoo and is watching the animals.,0.32768940925598145
154,4390527144,a person is using a computer to make a beat on a computer.,0.4248380959033966
155,5155578777,a man and woman are dancing together in front of a crowd of people.,0.5690128207206726
156,2814961791,a group of people are sitting around a table and eating and talking.,0.4445326328277588
157,3667765413,a woman is sitting on a couch and a dog is sitting on a couch and a man,0.37857580184936523
158,6977471721,a football player runs and catches a football and then runs to the ground.,0.35424211621284485
159,2878856411,a man is holding a toddler and walking in the water with his hands.,0.42159801721572876
160,5494269389,a man is standing in front of a class and talking to a group of people.,0.5429287552833557
161,3845771419,a woman is using a hair dryer on a young child's hair.,0.5787030458450317
162,2824180578,a group of people are standing in the middle of the street and they are waving their hands,0.4590380787849426
163,7032770353,a man is standing next to a car and is getting ready to pull the car.,0.3707260191440582
164,7869647380,a baby is sitting on the floor and playing with a toy.,0.57314133644104
165,4431340219,a man is walking in the snow with his dog and the dog is running around.,0.446961909532547
166,11935364173,a woman is riding a horse and then she falls off.,0.47496429085731506
167,6239155123,a man is riding a scooter down the street while another person is filming.,0.46129488945007324
168,9578796160,a group of people are celebrating a birthday party and a man is talking to them.,0.3893236517906189
169,2746688672,a woman is driving a car down a road and then stops.,0.45895636081695557
170,5044541443,a baseball player is throwing a baseball to a batter who is caught by the pitcher.,0.3302719295024872
171,5651632577,a girl is riding a horse and then she falls off.,0.3704925775527954
172,6115043636,a group of people are standing around a fire and one of them is holding a stick.,0.44560110569000244
173,5877722273,a little boy jumps off a diving board into a pool.,0.5539159774780273
174,3329377765,a baby is sitting in a baby seat and is being pushed around by a woman.,0.40859293937683105
175,6779032330,two women in a kitchen are rolling dough into balls.,0.472970575094223
176,3898106739,a boy is swimming in a pool with his sister.,0.4028342664241791
177,11047700316,a woman is standing in front of a tree and talking about the camera.,0.3544902205467224
178,5770462342,a little girl is sitting down and eating a cup of food.,0.48516324162483215
179,13256002144,a group of people are skiing down a hill while a man is talking.,0.4218374490737915
180,4772380747,a man is playing a guitar while a woman is playing the guitar.,0.5353641510009766
181,8072608070,two people are fencing in a gym while others watch.,0.4447600543498993
182,10636949046,a boy is sitting at a table and eating food while a woman is talking to him.,0.46468958258628845
183,7122184611,a woman is playing a guitar and singing while another woman plays a guitar.,0.45833122730255127
184,5717610831,a young girl is dancing to music and dancing to music.,0.4345933198928833
185,3154609075,a person is feeding a goat and a dog is walking around.,0.3574522137641907
186,12392571445,a boy and a girl are sitting on a couch and one of them is eating a book,0.4834878444671631
187,10521491465,a bear is standing in a zoo and watching a bear show.,0.31166017055511475
188,5976613642,a baby girl is sitting at a table and chewing on a small plastic cup.,0.443805992603302
189,7063303509,a group of boys are dancing on stage to music.,0.49613675475120544
190,13372177653,a boy is riding down a hill on a plastic sled.,0.4837542474269867
191,5449036525,a dog is sitting on a couch and watching a dog show.,0.4534919559955597
192,3283297593,a boy and a girl are sitting on a playground bench and one of them is doing pull,0.4474817216396332
193,5398268379,a group of kids are sitting around a table and blowing out candles on a cake.,0.5112772583961487
194,3121889229,a boy runs along the beach and then runs to the shore.,0.34259629249572754
195,3102991693,a man is surfing on a surfboard on a sunny day.,0.4842563569545746
196,9127813899,a baby is sitting in a high chair and is eating food from a plate.,0.45877060294151306
197,3396669412,a man and a woman are sitting on a couch and a man is walking on a couch,0.38848114013671875
198,3742817599,a person is holding a bird that is laying on the floor and feeding it.,0.4648644030094147
199,3413667541,a woman is petting a deer and then a cat walks away.,0.4098584055900574
200,4825511158,a man is standing in a subway area and playing a bagpipe.,0.44085484743118286
201,3212132295,a dog is walking on the floor and a person is holding a toy dog.,0.36292555928230286
202,5912359201,a boy jumps into a pool and then jumps into the pool.,0.44398653507232666
203,5196319657,a little girl is running a dog around a park.,0.41016530990600586
204,5296127747,a man and woman are dancing to music in a room.,0.4414837062358856
205,3491915710,a young boy is riding his bike down the street.,0.5589480996131897
206,3436660277,a woman is holding a baby and the baby is waving at the camera.,0.5517746210098267
207,5321931776,a man is sitting on a couch with a dog and the dog is laughing.,0.4464153051376343
208,10144018836,a person is feeding a bunch of birds in their hand.,0.4445967674255371
209,12624072313,a person is walking along a beach and is playing with a fire.,0.2796042561531067
210,2878541242,a baby is sitting in a bathtub and playing with toys.,0.5998001098632812
211,6910397684,a young man is sitting in a room talking to the camera.,0.4669739902019501
212,4955208049,a man and a woman are standing at a podium and talking into a microphone.,0.5061412453651428
213,10250170546,a woman is holding a baby girl and she is holding her baby in her arms.,0.3868722915649414
214,5792195210,a group of people are walking through a forest and one is walking through the woods.,0.40363454818725586
215,5751628895,a baby is in a baby seat and is swaddled and moving around.,0.37062662839889526
216,3694778085,a woman is doing a dance in front of a group of people.,0.5360943675041199
217,5990883399,three young men are sitting in chairs and talking to each other.,0.4750613570213318
218,11112199204,a group of kids are playing with toys on the floor.,0.5370020270347595
219,4178920940,a boy jumps off a roof into a pool and then another boy jumps in the pool.,0.4119016230106354
220,8607097161,a woman is on stage singing while another woman is behind her.,0.4092606008052826
221,4592593030,a toddler is jumping on a trampoline and then he falls down.,0.39377957582473755
222,9594500371,a man is running around with his dogs on the beach.,0.40314584970474243
223,5325583358,a man is riding a mechanical bull and is trying to stay on it.,0.4800832271575928
224,4814913320,a group of people are standing in a line and talking to each other.,0.5086701512336731
225,3764855333,a man is on a lift and is cutting the branches off of a tree.,0.35327309370040894
226,7770957728,a little girl is feeding a goat through a fence.,0.5148745775222778
227,8721006072,a group of people are on a swing and they are swinging back and forth.,0.4683073163032532
228,4271246871,a little girl is jumping around and then falls down.,0.3235257863998413
229,13693908355,a man is swimming in a river with two other men.,0.4139132499694824
230,6102982194,a band is playing music and one of them is playing the guitar.,0.41217219829559326
231,2610472366,two babies are playing with each other in a playroom.,0.5097200274467468
232,6279359447,a young girl is sitting in a stroller and shaking her head back and forth.,0.5730300545692444
233,3178798478,a baby is sitting on the floor and playing with a gift.,0.4095148742198944
234,7834396796,two toddlers are running around in a field and throwing a frisbee.,0.5202353000640869
235,2576998446,two babies are sitting in chairs and eating food and laughing.,0.39128485321998596
236,5683573889,a dog is running around in a field with a bunch of grass and a person is talking,0.3165585696697235
237,6374981417,a woman is teaching a young boy how to drive in a car.,0.45277276635169983
238,7686790894,a person is playing with a toy vehicle and a person is watching.,0.30668142437934875
239,4427978614,a chicken is walking through the woods and then a man is talking to them.,0.3362504839897156
240,8485650130,a group of people are sitting in a room and one woman is playing the guitar.,0.48438918590545654
241,3354627944,a baby is sitting in a baby walker and is shaking his head.,0.4758101999759674
242,12073899735,a baby is playing with a baby and the baby is laughing.,0.38376662135124207
243,6868234420,a baby is sitting in a baby chair and is crying while a woman is talking to her,0.3899235427379608
244,4229801104,a toddler pushes a toy shopping cart while a woman watches.,0.4199180603027344
245,12771145375,a man is holding a baby and the baby is waving at the camera.,0.4712432622909546
246,2636065059,a man is holding a bird in his hand and feeding it.,0.5256068110466003
247,10036075863,a young boy is sitting at a table and is trying to open a present.,0.44842180609703064
248,3161384320,a man is laying on a couch while a woman is pressing his back.,0.4067979156970978
249,4660653323,a group of people are walking through the woods and looking for something.,0.49453526735305786
250,3064312633,a man is watching a turtle swims around in a tank.,0.40738460421562195
251,8575257643,a little boy is riding a scooter down a sidewalk.,0.5915481448173523
252,10212838534,a man is using a large piece of meat to remove the fish.,0.3974159359931946
253,8072800476,a man is training a dog in a river with a dog on a leash.,0.3738827705383301
254,4992338194,a group of people are watching a robot show on a stage.,0.4391518235206604
255,7033568645,a man is holding a baby and the baby is laughing.,0.540919303894043
256,2934685860,a little girl is walking down a sidewalk with a dog on a leash.,0.41400402784347534
257,3374795103,a group of people are standing in a room and singing karaoke.,0.4494207799434662
258,4717834858,a baby is sitting in a high chair and clapping his hands.,0.5090346336364746
259,2504103360,two toddlers are sitting on the floor and playing with a toy.,0.5175002813339233
260,8615395280,a woman is feeding a baby while sitting at a table.,0.5432761311531067
261,2880878342,a man is holding a small white and white bird in his hand.,0.40591302514076233
262,9668116485,a woman is sitting in a kayak and is trying to paddle in the water.,0.41925305128097534
263,5165752499,a group of people are sitting around a computer and one man is using a computer to record,0.3523193895816803
264,3711428327,a man is playing a game of pinball on a pinball machine.,0.6436660289764404
265,4273164443,a group of people are riding camels through the desert.,0.6070982217788696
266,7980911107,a group of people are celebrating a birthday party and a little girl is blowing out the candles,0.4339432120323181
267,3979037094,a group of young children play with a toy stuffed animal.,0.37182846665382385
268,4189129120,a little boy is walking around and then falls down and walks away.,0.3147186040878296
269,5807111717,a group of people are sitting around a table eating and eating.,0.5543409585952759
270,3359322044,a man is walking through the woods and then he walks through the woods.,0.4308643341064453
271,4938937283,a cat is being petted by a person while the cat is trying to get the cat,0.3541272282600403
272,6405266205,a man is playing a violin on stage while a group of people watch.,0.4832608997821808
273,2547527211,a man is sitting at a desk and is trying to eat an apple.,0.4863116443157196
274,8260341634,two young girls play with toys on the floor in their living room.,0.5469896197319031
275,4023673383,a woman is sitting on a bed with a baby and the baby is reading a book.,0.44590699672698975
276,6061530960,a man is playing a guitar while a little boy is playing the guitar.,0.5265079140663147
277,5776386760,a band is playing on stage and one of them is playing the guitar.,0.47110840678215027
278,3892575229,two men are in a workshop and one is drilling holes into a piece of wood.,0.553767740726471
279,5482945363,a cat is sitting on a chair and a person is sitting on a chair.,0.43646740913391113
280,5729594477,a man is feeding a baby while sitting on a couch.,0.4719398617744446
281,7059929587,a man is speaking to a group of people who are seated at a podium.,0.4263279438018799
282,9662749478,a man is standing on a ramp and is trying to lift a large piece of equipment.,0.3579987585544586
283,4929015251,a person is flying a kite in the sky with a large parachute.,0.41387492418289185
284,3738987127,a group of girls are practicing ballet in a dance studio.,0.5013734698295593
285,4284211659,a little boy is playing with a woman's hand while he is sitting on a couch,0.3744065761566162
286,5510860729,a man is playing a guitar and singing into a microphone.,0.5240366458892822
287,10522689523,a cat is running on the sink and a person is washing the cat.,0.39800339937210083
288,3149819375,a little boy is playing with his toy car on the beach.,0.6120771169662476
289,2779564643,a little girl is drinking from a bottle and then she drinks it.,0.3972008228302002
290,4061710233,a little girl is sitting in a toy car while another little girl is sitting in it.,0.44425904750823975
291,13503103965,two young children are playing on a blow up slide.,0.4713086485862732
292,9444233002,a little boy slides down a slip and slide and then slides down a slip.,0.39676329493522644
293,3119495008,a baby is playing with a baby and the baby is laughing.,0.40102121233940125
294,8522601779,a man is sitting in a car and two boys are playing with each other.,0.4128492772579193
295,6663988449,a little girl is dancing to music and then stops and walks away.,0.3564777672290802
296,5622139741,a turtle swims in a tank with a fish in it.,0.33472487330436707
297,8052306711,a man is walking on a staircase and a man is walking on the stairs.,0.3417312204837799
298,2475104074,a young boy is sitting on a couch reading a book out loud.,0.6111207604408264
299,4405101727,a young boy is making funny faces with his mouth and making funny faces.,0.37635087966918945
300,8451023515,a young boy is using a watering can to clean the patio.,0.41725239157676697
301,2690830920,a group of men are sitting around a table and one of them is stacking a stack,0.47451433539390564
302,7926985344,a little boy is wearing a baseball cap and is trying to put on his shoe.,0.44718217849731445
303,4752448635,two girls are sitting at a table and talking to each other.,0.5554472208023071
304,5063883523,a person is typing on a phone while music is playing.,0.4722881615161896
305,5294949533,a baby is sitting on the floor and is trying to get his attention.,0.4534037113189697
306,4330902790,a boy is throwing a kite into a yard and it is flying in the air.,0.3376893103122711
307,4697476148,a man is blowing into a long tube and then a woman is blowing into it.,0.43909844756126404
308,5495345306,a group of people are standing around a wall and talking to each other,0.5267134308815002
309,3584920102,a dog is walking in the snow and a person is walking around.,0.38387051224708557
310,4141863353,a baby is sitting in a chair and shaking his head no and then he falls back.,0.38776299357414246
311,2768617686,a man is standing on a stage talking to a microphone while a woman is standing behind him,0.38289767503738403
312,5431294990,a baby is playing with a balloon and throwing it in the air.,0.438768595457077
313,7911688084,a chicken is walking around in a field and a person is talking to them.,0.33895573019981384
314,7465682132,a woman is holding a baby and the baby is waving at the camera.,0.5172812938690186
315,3866633650,a man and a young girl are playing in the sand on the beach.,0.5079584717750549
316,5954763687,a woman is shaking her dog while the dog is on the couch.,0.38088878989219666
317,5192368115,a little boy is sitting in a toy car and then he falls off.,0.4682703912258148
318,3874642609,a group of people are standing around a fence and a girl is petting a goat.,0.3993551731109619
319,7485614564,a baby is sitting in a high chair drinking from a sippy cup.,0.6967573761940002
320,6161374498,a group of people are on stage playing instruments and singing.,0.5297568440437317
321,2459309001,a man and a woman are sitting on a brick wall and talking.,0.4102678596973419
322,3938317436,a man is giving a presentation to a group of people in a classroom.,0.5061147212982178
323,3434972730,a group of pigeons are eating food from a park.,0.4152388870716095
324,8787162041,a toddler is playing with a toy and then runs away.,0.3367135524749756
325,13714720833,a dog runs along the beach and a dog runs up to the beach.,0.3558442294597626
326,3852249289,a man and a woman are dancing to music in a backyard.,0.494598925113678
327,3156997801,a man is sitting on the floor and talking to a woman who is sitting on the floor,0.36885926127433777
328,3094323180,a baby is sitting in a high chair and being fed by a spoon.,0.5564085245132446
329,10157549466,two young boys are sitting on a couch and one of them is singing.,0.5323058366775513
330,2522592670,a man is standing at a podium and talking to a group of people.,0.44258180260658264
331,4094493709,a baby is walking around a room and then turns around and walks away.,0.3974711000919342
332,6134739139,a little girl is sitting in a chair and shaking her head back and forth.,0.6218763589859009
333,10130549263,a person is showing how they make a meal with food.,0.3677002191543579
334,6954129594,a baby is sitting in a chair watching a cartoon on a television.,0.5005849599838257
335,6317013359,a woman is playing the drums and singing while a man plays the drums.,0.46622100472450256
336,7044422315,a baby is laying on a blanket and playing with a toy.,0.4971993863582611
337,3344241741,a baby is playing in a bounce house and then he is playing with his toys.,0.3913014829158783
338,8041544034,a woman is walking a horse around a field with other people watching.,0.4139861464500427
339,2704413711,a man is walking with a dog and the dog is running around him.,0.38828200101852417
340,10616275616,a group of people are sitting at a table and drinking beer.,0.4812905788421631
341,5483743103,a little girl is pushing a toy stroller with a pink doll.,0.3705107569694519
342,2856992427,a dog is laying on a bed and someone is petting it.,0.46613559126853943
343,3285353247,a man is eating a treat while a dog is sitting on the floor.,0.3967936038970947
344,3055333427,a little girl is playing the piano and then a man walks up to her.,0.3927403390407562
345,4758375321,a woman is petting a cat and the cat is walking away.,0.5158042907714844
346,3423092210,a cat is sitting on the floor and a person is petting a bowl of food.,0.42568710446357727
347,2876099069,a group of people are kayaking down a river.,0.5311490297317505
348,5297903927,a person is sitting on the floor and is smashing a computer with their hands.,0.3783265948295593
349,6325661356,a group of people are in a living room and singing karaoke.,0.5286412835121155
350,5898462711,a boy and girl are playing in a small pool and a boy is standing in the pool,0.36060166358947754
351,5700674176,a group of people are outside flying a kite in the air.,0.539276123046875
352,3265024425,a bear is being petted in a cage and a person is talking to them.,0.3335473835468292
353,4132540355,a person is showing how they dig in the sand with their bare feet.,0.44781213998794556
354,9630710974,a group of kids are opening gifts and throwing them into a box.,0.4083304703235626
355,5799875221,a person is feeding a bird that is on the ground,0.4213709831237793
356,2730123384,a little girl is sitting in a chair and a little girl is playing with her.,0.45768314599990845
357,4464727975,a baby is standing in front of a man and is playing with a paper.,0.3618457615375519
358,5693194110,a football player runs and catches a pass and runs to the ground.,0.30239009857177734
359,3640647736,two toddlers play with a ball and then one of them falls down.,0.40346667170524597
360,6870446073,a woman is sitting on a couch with a baby and the baby is shaking his head.,0.4576207101345062
361,6479206693,a man is riding a horse and then a woman is walking around a small arena.,0.29820558428764343
362,2513630909,a dog is walking around a table and a person is walking around.,0.3342505693435669
363,2955235556,a woman is eating a sandwich and talking to another woman.,0.3865683078765869
364,3204154052,a cat is lying on the floor and a person is trying to get the cat to the,0.4352043867111206
365,4532587548,a baby is sitting at a table and eating food and a woman is talking to her.,0.4405456483364105
366,7160892701,a woman is standing at a podium and giving a speech to a group of people.,0.5265149474143982
367,7421208484,a group of people are standing on a large building and looking at the camera.,0.33693432807922363
368,5856823706,a woman is sitting on a couch and watching a video of a woman sitting on a couch,0.40847527980804443
369,5253479492,two young boys are playing and one of them tackles the other.,0.4463278651237488
370,8268057502,a man and a woman are outside and one man is blowing bubbles out of a glass.,0.45227572321891785
371,3962924320,a man is holding a baby and the baby is waving at the camera.,0.5259304642677307
372,7722027264,a man and woman are singing and dancing to a song.,0.3486103415489197
373,4697577963,a man is standing in a room and playing an electric guitar.,0.5499386787414551
374,3067691306,a woman is holding a cell phone and a baby is talking to him.,0.46146681904792786
375,3625293868,a man is skiing down a hill and then falls down.,0.46213221549987793
376,5581913130,a baby is playing with a stuffed animal and then he shakes his head.,0.4081172049045563
377,8458775812,a young child is skiing down a hill and then falls down.,0.4299335181713104
378,4508842666,two men are walking down a hallway while a woman is talking.,0.4245421290397644
